Year,LapNumber,LapTimeSeconds,Compound,Circuit,Driver,TrackLengthM,TyreLife,WeatherTime,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
2021,27.0,83.163,HARD,mexico,RUS,4304,12.0,,,,,,,,
2021,28.0,83.007,HARD,mexico,RUS,4304,13.0,,,,,,,,
2021,29.0,83.078,HARD,mexico,RUS,4304,14.0,,,,,,,,
2021,30.0,83.227,HARD,mexico,RUS,4304,15.0,,,,,,,,
2021,31.0,82.954,HARD,mexico,RUS,4304,16.0,,,,,,,,
2021,32.0,85.343,HARD,mexico,RUS,4304,17.0,,,,,,,,
2021,33.0,83.667,HARD,mexico,RUS,4304,18.0,,,,,,,,
2021,34.0,82.973,HARD,mexico,RUS,4304,19.0,,,,,,,,
2021,35.0,84.136,HARD,mexico,RUS,4304,20.0,,,,,,,,
2021,36.0,82.919,HARD,mexico,RUS,4304,21.0,,,,,,,,
2021,37.0,83.033,HARD,mexico,RUS,4304,22.0,,,,,,,,
2021,38.0,84.747,HARD,mexico,RUS,4304,23.0,,,,,,,,
2021,39.0,86.023,HARD,mexico,RUS,4304,24.0,,,,,,,,
2021,40.0,85.197,HARD,mexico,RUS,4304,25.0,,,,,,,,
2021,41.0,83.464,HARD,mexico,RUS,4304,26.0,,,,,,,,
2021,42.0,83.395,HARD,mexico,RUS,4304,27.0,,,,,,,,
2021,43.0,82.848,HARD,mexico,RUS,4304,28.0,,,,,,,,
2021,44.0,82.646,HARD,mexico,RUS,4304,29.0,,,,,,,,
2021,45.0,82.69,HARD,mexico,RUS,4304,30.0,,,,,,,,
2021,46.0,82.362,HARD,mexico,RUS,4304,31.0,,,,,,,,
2021,47.0,82.441,HARD,mexico,RUS,4304,32.0,,,,,,,,
2021,48.0,82.842,HARD,mexico,RUS,4304,33.0,,,,,,,,
2021,49.0,85.018,HARD,mexico,RUS,4304,34.0,,,,,,,,
2021,50.0,82.368,HARD,mexico,RUS,4304,35.0,,,,,,,,
2021,51.0,82.582,HARD,mexico,RUS,4304,36.0,,,,,,,,
2021,52.0,83.024,HARD,mexico,RUS,4304,37.0,,,,,,,,
2021,53.0,86.353,HARD,mexico,RUS,4304,38.0,,,,,,,,
2021,54.0,83.159,HARD,mexico,RUS,4304,39.0,,,,,,,,
2021,55.0,85.014,HARD,mexico,RUS,4304,40.0,,,,,,,,
2021,56.0,83.589,HARD,mexico,RUS,4304,41.0,,,,,,,,
2021,57.0,82.794,HARD,mexico,RUS,4304,42.0,,,,,,,,
2021,58.0,84.847,HARD,mexico,RUS,4304,43.0,,,,,,,,
2021,59.0,85.037,HARD,mexico,RUS,4304,44.0,,,,,,,,
2021,60.0,84.763,HARD,mexico,RUS,4304,45.0,,,,,,,,
2021,61.0,82.016,HARD,mexico,RUS,4304,46.0,,,,,,,,
2021,62.0,82.752,HARD,mexico,RUS,4304,47.0,,,,,,,,
2021,64.0,82.981,HARD,mexico,RUS,4304,49.0,,,,,,,,
2021,65.0,82.433,HARD,mexico,RUS,4304,50.0,,,,,,,,
2021,66.0,82.32,HARD,mexico,RUS,4304,51.0,,,,,,,,
2021,67.0,82.073,HARD,mexico,RUS,4304,52.0,,,,,,,,
2021,68.0,83.468,HARD,mexico,RUS,4304,53.0,,,,,,,,
2021,69.0,84.096,HARD,mexico,RUS,4304,54.0,,,,,,,,
2021,5.0,84.284,MEDIUM,mexico,SAI,4304,10.0,,,,,,,,
2021,6.0,83.305,MEDIUM,mexico,SAI,4304,11.0,,,,,,,,
2021,7.0,83.353,MEDIUM,mexico,SAI,4304,12.0,,,,,,,,
2021,8.0,83.169,MEDIUM,mexico,SAI,4304,13.0,,,,,,,,
2021,9.0,82.871,MEDIUM,mexico,SAI,4304,14.0,,,,,,,,
2021,10.0,82.975,MEDIUM,mexico,SAI,4304,15.0,,,,,,,,
2021,11.0,82.544,MEDIUM,mexico,SAI,4304,16.0,,,,,,,,
2021,12.0,82.513,MEDIUM,mexico,SAI,4304,17.0,,,,,,,,
2021,13.0,82.614,MEDIUM,mexico,SAI,4304,18.0,,,,,,,,
2021,14.0,82.693,MEDIUM,mexico,SAI,4304,19.0,,,,,,,,
2021,15.0,82.097,MEDIUM,mexico,SAI,4304,20.0,,,,,,,,
2021,16.0,82.243,MEDIUM,mexico,SAI,4304,21.0,,,,,,,,
2021,17.0,82.151,MEDIUM,mexico,SAI,4304,22.0,,,,,,,,
2021,18.0,82.514,MEDIUM,mexico,SAI,4304,23.0,,,,,,,,
2021,19.0,82.211,MEDIUM,mexico,SAI,4304,24.0,,,,,,,,
2021,20.0,82.096,MEDIUM,mexico,SAI,4304,25.0,,,,,,,,
2021,21.0,82.169,MEDIUM,mexico,SAI,4304,26.0,,,,,,,,
2021,22.0,81.836,MEDIUM,mexico,SAI,4304,27.0,,,,,,,,
2021,23.0,82.197,MEDIUM,mexico,SAI,4304,28.0,,,,,,,,
2021,24.0,82.27,MEDIUM,mexico,SAI,4304,29.0,,,,,,,,
2021,25.0,82.216,MEDIUM,mexico,SAI,4304,30.0,,,,,,,,
2021,26.0,82.477,MEDIUM,mexico,SAI,4304,31.0,,,,,,,,
2021,27.0,82.087,MEDIUM,mexico,SAI,4304,32.0,,,,,,,,
2021,28.0,81.828,MEDIUM,mexico,SAI,4304,33.0,,,,,,,,
2021,29.0,81.924,MEDIUM,mexico,SAI,4304,34.0,,,,,,,,
2021,30.0,82.492,MEDIUM,mexico,SAI,4304,35.0,,,,,,,,
2021,31.0,82.236,MEDIUM,mexico,SAI,4304,36.0,,,,,,,,
2021,32.0,81.673,MEDIUM,mexico,SAI,4304,37.0,,,,,,,,
2021,33.0,81.504,MEDIUM,mexico,SAI,4304,38.0,,,,,,,,
2021,34.0,81.506,MEDIUM,mexico,SAI,4304,39.0,,,,,,,,
2021,35.0,81.662,MEDIUM,mexico,SAI,4304,40.0,,,,,,,,
2021,36.0,81.272,MEDIUM,mexico,SAI,4304,41.0,,,,,,,,
2021,37.0,81.703,MEDIUM,mexico,SAI,4304,42.0,,,,,,,,
2021,38.0,81.568,MEDIUM,mexico,SAI,4304,43.0,,,,,,,,
2021,39.0,81.741,MEDIUM,mexico,SAI,4304,44.0,,,,,,,,
2021,40.0,81.887,MEDIUM,mexico,SAI,4304,45.0,,,,,,,,
2021,41.0,82.616,MEDIUM,mexico,SAI,4304,46.0,,,,,,,,
2021,42.0,85.413,MEDIUM,mexico,SAI,4304,47.0,,,,,,,,
2021,44.0,81.137,HARD,mexico,SAI,4304,2.0,,,,,,,,
2021,45.0,80.898,HARD,mexico,SAI,4304,3.0,,,,,,,,
2021,46.0,80.983,HARD,mexico,SAI,4304,4.0,,,,,,,,
2021,47.0,80.986,HARD,mexico,SAI,4304,5.0,,,,,,,,
2021,48.0,81.481,HARD,mexico,SAI,4304,6.0,,,,,,,,
2021,49.0,81.448,HARD,mexico,SAI,4304,7.0,,,,,,,,
2021,50.0,81.066,HARD,mexico,SAI,4304,8.0,,,,,,,,
2021,51.0,80.805,HARD,mexico,SAI,4304,9.0,,,,,,,,
2021,52.0,80.927,HARD,mexico,SAI,4304,10.0,,,,,,,,
2021,53.0,81.195,HARD,mexico,SAI,4304,11.0,,,,,,,,
2021,54.0,82.293,HARD,mexico,SAI,4304,12.0,,,,,,,,
2021,55.0,81.213,HARD,mexico,SAI,4304,13.0,,,,,,,,
2021,56.0,81.292,HARD,mexico,SAI,4304,14.0,,,,,,,,
2021,57.0,80.98,HARD,mexico,SAI,4304,15.0,,,,,,,,
2021,58.0,80.993,HARD,mexico,SAI,4304,16.0,,,,,,,,
2021,59.0,80.648,HARD,mexico,SAI,4304,17.0,,,,,,,,
2021,60.0,80.575,HARD,mexico,SAI,4304,18.0,,,,,,,,
2021,61.0,80.919,HARD,mexico,SAI,4304,19.0,,,,,,,,
2021,62.0,80.403,HARD,mexico,SAI,4304,20.0,,,,,,,,
2021,63.0,80.081,HARD,mexico,SAI,4304,21.0,,,,,,,,
2021,64.0,80.239,HARD,mexico,SAI,4304,22.0,,,,,,,,
2021,65.0,80.546,HARD,mexico,SAI,4304,23.0,,,,,,,,
2021,66.0,80.613,HARD,mexico,SAI,4304,24.0,,,,,,,,
2021,67.0,80.989,HARD,mexico,SAI,4304,25.0,,,,,,,,
2021,68.0,82.018,HARD,mexico,SAI,4304,26.0,,,,,,,,
2021,70.0,83.597,HARD,mexico,SAI,4304,28.0,,,,,,,,
2021,5.0,82.545,MEDIUM,mexico,HAM,4304,8.0,,,,,,,,
2021,6.0,82.254,MEDIUM,mexico,HAM,4304,9.0,,,,,,,,
2021,7.0,81.947,MEDIUM,mexico,HAM,4304,10.0,,,,,,,,
2021,8.0,81.735,MEDIUM,mexico,HAM,4304,11.0,,,,,,,,
2021,9.0,81.52,MEDIUM,mexico,HAM,4304,12.0,,,,,,,,
2021,10.0,81.105,MEDIUM,mexico,HAM,4304,13.0,,,,,,,,
2021,11.0,81.141,MEDIUM,mexico,HAM,4304,14.0,,,,,,,,
2021,12.0,81.261,MEDIUM,mexico,HAM,4304,15.0,,,,,,,,
2021,13.0,81.985,MEDIUM,mexico,HAM,4304,16.0,,,,,,,,
2021,14.0,81.981,MEDIUM,mexico,HAM,4304,17.0,,,,,,,,
2021,15.0,81.575,MEDIUM,mexico,HAM,4304,18.0,,,,,,,,
2021,16.0,81.526,MEDIUM,mexico,HAM,4304,19.0,,,,,,,,
2021,17.0,81.274,MEDIUM,mexico,HAM,4304,20.0,,,,,,,,
2021,18.0,81.203,MEDIUM,mexico,HAM,4304,21.0,,,,,,,,
2021,19.0,81.619,MEDIUM,mexico,HAM,4304,22.0,,,,,,,,
2021,20.0,82.03,MEDIUM,mexico,HAM,4304,23.0,,,,,,,,
2021,21.0,81.387,MEDIUM,mexico,HAM,4304,24.0,,,,,,,,
2021,22.0,81.93,MEDIUM,mexico,HAM,4304,25.0,,,,,,,,
2021,23.0,81.627,MEDIUM,mexico,HAM,4304,26.0,,,,,,,,
2021,24.0,81.398,MEDIUM,mexico,HAM,4304,27.0,,,,,,,,
2021,25.0,81.43,MEDIUM,mexico,HAM,4304,28.0,,,,,,,,
2021,26.0,81.846,MEDIUM,mexico,HAM,4304,29.0,,,,,,,,
2021,27.0,81.394,MEDIUM,mexico,HAM,4304,30.0,,,,,,,,
2021,28.0,81.595,MEDIUM,mexico,HAM,4304,31.0,,,,,,,,
2021,29.0,85.054,MEDIUM,mexico,HAM,4304,32.0,,,,,,,,
2021,31.0,79.953,HARD,mexico,HAM,4304,2.0,,,,,,,,
2021,32.0,80.218,HARD,mexico,HAM,4304,3.0,,,,,,,,
2021,33.0,80.456,HARD,mexico,HAM,4304,4.0,,,,,,,,
2021,34.0,80.526,HARD,mexico,HAM,4304,5.0,,,,,,,,
2021,35.0,80.527,HARD,mexico,HAM,4304,6.0,,,,,,,,
2021,36.0,80.312,HARD,mexico,HAM,4304,7.0,,,,,,,,
2021,37.0,80.542,HARD,mexico,HAM,4304,8.0,,,,,,,,
2021,38.0,81.57,HARD,mexico,HAM,4304,9.0,,,,,,,,
2021,39.0,80.944,HARD,mexico,HAM,4304,10.0,,,,,,,,
2021,40.0,80.209,HARD,mexico,HAM,4304,11.0,,,,,,,,
2021,41.0,80.378,HARD,mexico,HAM,4304,12.0,,,,,,,,
2021,42.0,80.412,HARD,mexico,HAM,4304,13.0,,,,,,,,
2021,43.0,80.209,HARD,mexico,HAM,4304,14.0,,,,,,,,
2021,44.0,80.965,HARD,mexico,HAM,4304,15.0,,,,,,,,
2021,45.0,79.834,HARD,mexico,HAM,4304,16.0,,,,,,,,
2021,46.0,80.683,HARD,mexico,HAM,4304,17.0,,,,,,,,
2021,47.0,80.97,HARD,mexico,HAM,4304,18.0,,,,,,,,
2021,48.0,80.419,HARD,mexico,HAM,4304,19.0,,,,,,,,
2021,49.0,80.672,HARD,mexico,HAM,4304,20.0,,,,,,,,
2021,50.0,80.461,HARD,mexico,HAM,4304,21.0,,,,,,,,
2021,51.0,80.111,HARD,mexico,HAM,4304,22.0,,,,,,,,
2021,52.0,80.224,HARD,mexico,HAM,4304,23.0,,,,,,,,
2021,53.0,80.13,HARD,mexico,HAM,4304,24.0,,,,,,,,
2021,54.0,80.628,HARD,mexico,HAM,4304,25.0,,,,,,,,
2021,55.0,80.281,HARD,mexico,HAM,4304,26.0,,,,,,,,
2021,56.0,80.577,HARD,mexico,HAM,4304,27.0,,,,,,,,
2021,57.0,81.141,HARD,mexico,HAM,4304,28.0,,,,,,,,
2021,58.0,80.427,HARD,mexico,HAM,4304,29.0,,,,,,,,
2021,59.0,80.727,HARD,mexico,HAM,4304,30.0,,,,,,,,
2021,60.0,80.749,HARD,mexico,HAM,4304,31.0,,,,,,,,
2021,61.0,80.961,HARD,mexico,HAM,4304,32.0,,,,,,,,
2021,62.0,80.22,HARD,mexico,HAM,4304,33.0,,,,,,,,
2021,63.0,79.981,HARD,mexico,HAM,4304,34.0,,,,,,,,
2021,64.0,80.33,HARD,mexico,HAM,4304,35.0,,,,,,,,
2021,65.0,80.32,HARD,mexico,HAM,4304,36.0,,,,,,,,
2021,66.0,79.82,HARD,mexico,HAM,4304,37.0,,,,,,,,
2021,67.0,80.127,HARD,mexico,HAM,4304,38.0,,,,,,,,
2021,68.0,80.43,HARD,mexico,HAM,4304,39.0,,,,,,,,
2021,69.0,80.236,HARD,mexico,HAM,4304,40.0,,,,,,,,
2021,70.0,80.319,HARD,mexico,HAM,4304,41.0,,,,,,,,
2021,71.0,80.772,HARD,mexico,HAM,4304,42.0,,,,,,,,
2021,5.0,84.225,MEDIUM,mexico,LEC,4304,10.0,,,,,,,,
2021,6.0,83.51,MEDIUM,mexico,LEC,4304,11.0,,,,,,,,
2021,7.0,83.144,MEDIUM,mexico,LEC,4304,12.0,,,,,,,,
2021,8.0,83.369,MEDIUM,mexico,LEC,4304,13.0,,,,,,,,
2021,9.0,82.526,MEDIUM,mexico,LEC,4304,14.0,,,,,,,,
2021,10.0,82.402,MEDIUM,mexico,LEC,4304,15.0,,,,,,,,
2021,11.0,82.2,MEDIUM,mexico,LEC,4304,16.0,,,,,,,,
2021,12.0,82.288,MEDIUM,mexico,LEC,4304,17.0,,,,,,,,
2021,13.0,82.502,MEDIUM,mexico,LEC,4304,18.0,,,,,,,,
2021,14.0,82.383,MEDIUM,mexico,LEC,4304,19.0,,,,,,,,
2021,15.0,82.029,MEDIUM,mexico,LEC,4304,20.0,,,,,,,,
2021,16.0,82.187,MEDIUM,mexico,LEC,4304,21.0,,,,,,,,
2021,17.0,82.077,MEDIUM,mexico,LEC,4304,22.0,,,,,,,,
2021,18.0,82.212,MEDIUM,mexico,LEC,4304,23.0,,,,,,,,
2021,19.0,82.28,MEDIUM,mexico,LEC,4304,24.0,,,,,,,,
2021,20.0,82.193,MEDIUM,mexico,LEC,4304,25.0,,,,,,,,
2021,21.0,82.147,MEDIUM,mexico,LEC,4304,26.0,,,,,,,,
2021,22.0,81.994,MEDIUM,mexico,LEC,4304,27.0,,,,,,,,
2021,23.0,82.143,MEDIUM,mexico,LEC,4304,28.0,,,,,,,,
2021,24.0,82.314,MEDIUM,mexico,LEC,4304,29.0,,,,,,,,
2021,25.0,82.655,MEDIUM,mexico,LEC,4304,30.0,,,,,,,,
2021,26.0,82.426,MEDIUM,mexico,LEC,4304,31.0,,,,,,,,
2021,27.0,81.903,MEDIUM,mexico,LEC,4304,32.0,,,,,,,,
2021,28.0,81.884,MEDIUM,mexico,LEC,4304,33.0,,,,,,,,
2021,29.0,81.941,MEDIUM,mexico,LEC,4304,34.0,,,,,,,,
2021,30.0,85.742,MEDIUM,mexico,LEC,4304,35.0,,,,,,,,
2021,32.0,81.048,HARD,mexico,LEC,4304,2.0,,,,,,,,
2021,33.0,81.269,HARD,mexico,LEC,4304,3.0,,,,,,,,
2021,34.0,81.116,HARD,mexico,LEC,4304,4.0,,,,,,,,
2021,35.0,81.263,HARD,mexico,LEC,4304,5.0,,,,,,,,
2021,36.0,81.188,HARD,mexico,LEC,4304,6.0,,,,,,,,
2021,37.0,81.97,HARD,mexico,LEC,4304,7.0,,,,,,,,
2021,38.0,81.571,HARD,mexico,LEC,4304,8.0,,,,,,,,
2021,39.0,81.405,HARD,mexico,LEC,4304,9.0,,,,,,,,
2021,40.0,81.373,HARD,mexico,LEC,4304,10.0,,,,,,,,
2021,41.0,81.043,HARD,mexico,LEC,4304,11.0,,,,,,,,
2021,42.0,81.301,HARD,mexico,LEC,4304,12.0,,,,,,,,
2021,43.0,81.071,HARD,mexico,LEC,4304,13.0,,,,,,,,
2021,44.0,81.73,HARD,mexico,LEC,4304,14.0,,,,,,,,
2021,45.0,81.448,HARD,mexico,LEC,4304,15.0,,,,,,,,
2021,46.0,81.595,HARD,mexico,LEC,4304,16.0,,,,,,,,
2021,47.0,81.613,HARD,mexico,LEC,4304,17.0,,,,,,,,
2021,48.0,82.013,HARD,mexico,LEC,4304,18.0,,,,,,,,
2021,49.0,81.627,HARD,mexico,LEC,4304,19.0,,,,,,,,
2021,50.0,81.918,HARD,mexico,LEC,4304,20.0,,,,,,,,
2021,51.0,81.508,HARD,mexico,LEC,4304,21.0,,,,,,,,
2021,52.0,82.03,HARD,mexico,LEC,4304,22.0,,,,,,,,
2021,53.0,82.188,HARD,mexico,LEC,4304,23.0,,,,,,,,
2021,54.0,82.025,HARD,mexico,LEC,4304,24.0,,,,,,,,
2021,55.0,81.215,HARD,mexico,LEC,4304,25.0,,,,,,,,
2021,56.0,81.612,HARD,mexico,LEC,4304,26.0,,,,,,,,
2021,57.0,83.77,HARD,mexico,LEC,4304,27.0,,,,,,,,
2021,58.0,81.404,HARD,mexico,LEC,4304,28.0,,,,,,,,
2021,59.0,81.278,HARD,mexico,LEC,4304,29.0,,,,,,,,
2021,60.0,81.342,HARD,mexico,LEC,4304,30.0,,,,,,,,
2021,61.0,81.689,HARD,mexico,LEC,4304,31.0,,,,,,,,
2021,62.0,80.936,HARD,mexico,LEC,4304,32.0,,,,,,,,
2021,63.0,80.665,HARD,mexico,LEC,4304,33.0,,,,,,,,
2021,64.0,81.098,HARD,mexico,LEC,4304,34.0,,,,,,,,
2021,65.0,81.196,HARD,mexico,LEC,4304,35.0,,,,,,,,
2021,66.0,81.193,HARD,mexico,LEC,4304,36.0,,,,,,,,
2021,67.0,81.035,HARD,mexico,LEC,4304,37.0,,,,,,,,
2021,68.0,81.111,HARD,mexico,LEC,4304,38.0,,,,,,,,
2021,69.0,81.285,HARD,mexico,LEC,4304,39.0,,,,,,,,
2021,70.0,81.478,HARD,mexico,LEC,4304,40.0,,,,,,,,
2021,71.0,82.44,HARD,mexico,LEC,4304,41.0,,,,,,,,
2021,14.0,83.201,HARD,mexico,BOT,4304,13.0,,,,,,,,
2021,15.0,83.181,HARD,mexico,BOT,4304,14.0,,,,,,,,
2021,16.0,82.954,HARD,mexico,BOT,4304,15.0,,,,,,,,
2021,18.0,83.035,HARD,mexico,BOT,4304,17.0,,,,,,,,
2021,21.0,82.769,HARD,mexico,BOT,4304,20.0,,,,,,,,
2021,22.0,83.117,HARD,mexico,BOT,4304,21.0,,,,,,,,
2021,24.0,83.16,HARD,mexico,BOT,4304,23.0,,,,,,,,
2021,26.0,83.0,HARD,mexico,BOT,4304,25.0,,,,,,,,
2021,29.0,82.748,HARD,mexico,BOT,4304,28.0,,,,,,,,
2021,30.0,82.828,HARD,mexico,BOT,4304,29.0,,,,,,,,
2021,31.0,82.153,HARD,mexico,BOT,4304,30.0,,,,,,,,
2021,32.0,83.215,HARD,mexico,BOT,4304,31.0,,,,,,,,
2021,33.0,82.943,HARD,mexico,BOT,4304,32.0,,,,,,,,
2021,34.0,82.624,HARD,mexico,BOT,4304,33.0,,,,,,,,
2021,35.0,82.554,HARD,mexico,BOT,4304,34.0,,,,,,,,
2021,36.0,81.846,HARD,mexico,BOT,4304,35.0,,,,,,,,
2021,37.0,81.87,HARD,mexico,BOT,4304,36.0,,,,,,,,
2021,39.0,81.125,HARD,mexico,BOT,4304,38.0,,,,,,,,
2021,42.0,80.199,MEDIUM,mexico,BOT,4304,2.0,,,,,,,,
2021,43.0,80.213,MEDIUM,mexico,BOT,4304,3.0,,,,,,,,
2021,44.0,80.049,MEDIUM,mexico,BOT,4304,4.0,,,,,,,,
2021,45.0,80.747,MEDIUM,mexico,BOT,4304,5.0,,,,,,,,
2021,46.0,79.761,MEDIUM,mexico,BOT,4304,6.0,,,,,,,,
2021,47.0,80.514,MEDIUM,mexico,BOT,4304,7.0,,,,,,,,
2021,48.0,80.952,MEDIUM,mexico,BOT,4304,8.0,,,,,,,,
2021,49.0,81.26,MEDIUM,mexico,BOT,4304,9.0,,,,,,,,
2021,50.0,80.545,MEDIUM,mexico,BOT,4304,10.0,,,,,,,,
2021,51.0,81.314,MEDIUM,mexico,BOT,4304,11.0,,,,,,,,
2021,52.0,81.848,MEDIUM,mexico,BOT,4304,12.0,,,,,,,,
2021,53.0,82.228,MEDIUM,mexico,BOT,4304,13.0,,,,,,,,
2021,54.0,82.038,MEDIUM,mexico,BOT,4304,14.0,,,,,,,,
2021,55.0,81.488,MEDIUM,mexico,BOT,4304,15.0,,,,,,,,
2021,56.0,81.829,MEDIUM,mexico,BOT,4304,16.0,,,,,,,,
2021,57.0,82.037,MEDIUM,mexico,BOT,4304,17.0,,,,,,,,
2021,58.0,81.99,MEDIUM,mexico,BOT,4304,18.0,,,,,,,,
2021,61.0,82.889,MEDIUM,mexico,BOT,4304,21.0,,,,,,,,
2021,62.0,82.045,MEDIUM,mexico,BOT,4304,22.0,,,,,,,,
2021,63.0,83.135,MEDIUM,mexico,BOT,4304,23.0,,,,,,,,
2021,65.0,79.829,SOFT,mexico,BOT,4304,5.0,,,,,,,,
2021,66.0,79.941,SOFT,mexico,BOT,4304,6.0,,,,,,,,
2021,69.0,77.774,SOFT,mexico,BOT,4304,5.0,,,,,,,,
2024,4.0,89.504,MEDIUM,abudhabi,VER,5281,4.0,,,,,,,,
2024,5.0,89.813,MEDIUM,abudhabi,VER,5281,5.0,,,,,,,,
2024,6.0,89.412,MEDIUM,abudhabi,VER,5281,6.0,,,,,,,,
2024,7.0,89.885,MEDIUM,abudhabi,VER,5281,7.0,,,,,,,,
2024,8.0,89.824,MEDIUM,abudhabi,VER,5281,8.0,,,,,,,,
2024,9.0,89.445,MEDIUM,abudhabi,VER,5281,9.0,,,,,,,,
2024,10.0,90.449,MEDIUM,abudhabi,VER,5281,10.0,,,,,,,,
2024,11.0,90.395,MEDIUM,abudhabi,VER,5281,11.0,,,,,,,,
2024,12.0,90.164,MEDIUM,abudhabi,VER,5281,12.0,,,,,,,,
2024,13.0,90.178,MEDIUM,abudhabi,VER,5281,13.0,,,,,,,,
2024,14.0,90.128,MEDIUM,abudhabi,VER,5281,14.0,,,,,,,,
2024,15.0,89.876,MEDIUM,abudhabi,VER,5281,15.0,,,,,,,,
2024,16.0,90.047,MEDIUM,abudhabi,VER,5281,16.0,,,,,,,,
2024,17.0,89.909,MEDIUM,abudhabi,VER,5281,17.0,,,,,,,,
2024,18.0,89.826,MEDIUM,abudhabi,VER,5281,18.0,,,,,,,,
2024,19.0,90.076,MEDIUM,abudhabi,VER,5281,19.0,,,,,,,,
2024,20.0,90.004,MEDIUM,abudhabi,VER,5281,20.0,,,,,,,,
2024,21.0,89.695,MEDIUM,abudhabi,VER,5281,21.0,,,,,,,,
2024,22.0,89.889,MEDIUM,abudhabi,VER,5281,22.0,,,,,,,,
2024,23.0,89.939,MEDIUM,abudhabi,VER,5281,23.0,,,,,,,,
2024,24.0,89.75,MEDIUM,abudhabi,VER,5281,24.0,,,,,,,,
2024,25.0,89.852,MEDIUM,abudhabi,VER,5281,25.0,,,,,,,,
2024,26.0,90.268,MEDIUM,abudhabi,VER,5281,26.0,,,,,,,,
2024,27.0,89.897,MEDIUM,abudhabi,VER,5281,27.0,,,,,,,,
2024,28.0,90.274,MEDIUM,abudhabi,VER,5281,28.0,,,,,,,,
2024,29.0,91.857,MEDIUM,abudhabi,VER,5281,29.0,,,,,,,,
2024,31.0,88.088,HARD,abudhabi,VER,5281,2.0,,,,,,,,
2024,32.0,88.528,HARD,abudhabi,VER,5281,3.0,,,,,,,,
2024,33.0,88.333,HARD,abudhabi,VER,5281,4.0,,,,,,,,
2024,34.0,88.409,HARD,abudhabi,VER,5281,5.0,,,,,,,,
2024,35.0,89.111,HARD,abudhabi,VER,5281,6.0,,,,,,,,
2024,36.0,88.557,HARD,abudhabi,VER,5281,7.0,,,,,,,,
2024,37.0,88.413,HARD,abudhabi,VER,5281,8.0,,,,,,,,
2024,38.0,88.36,HARD,abudhabi,VER,5281,9.0,,,,,,,,
2024,39.0,88.296,HARD,abudhabi,VER,5281,10.0,,,,,,,,
2024,40.0,88.345,HARD,abudhabi,VER,5281,11.0,,,,,,,,
2024,41.0,88.439,HARD,abudhabi,VER,5281,12.0,,,,,,,,
2024,42.0,88.113,HARD,abudhabi,VER,5281,13.0,,,,,,,,
2024,43.0,88.089,HARD,abudhabi,VER,5281,14.0,,,,,,,,
2024,44.0,88.501,HARD,abudhabi,VER,5281,15.0,,,,,,,,
2024,45.0,88.067,HARD,abudhabi,VER,5281,16.0,,,,,,,,
2024,46.0,88.231,HARD,abudhabi,VER,5281,17.0,,,,,,,,
2024,47.0,88.304,HARD,abudhabi,VER,5281,18.0,,,,,,,,
2024,48.0,87.893,HARD,abudhabi,VER,5281,19.0,,,,,,,,
2024,49.0,87.927,HARD,abudhabi,VER,5281,20.0,,,,,,,,
2024,50.0,87.961,HARD,abudhabi,VER,5281,21.0,,,,,,,,
2024,51.0,87.82,HARD,abudhabi,VER,5281,22.0,,,,,,,,
2024,52.0,88.047,HARD,abudhabi,VER,5281,23.0,,,,,,,,
2024,53.0,88.064,HARD,abudhabi,VER,5281,24.0,,,,,,,,
2024,54.0,88.352,HARD,abudhabi,VER,5281,25.0,,,,,,,,
2024,55.0,87.821,HARD,abudhabi,VER,5281,26.0,,,,,,,,
2024,56.0,87.765,HARD,abudhabi,VER,5281,27.0,,,,,,,,
2024,57.0,88.174,HARD,abudhabi,VER,5281,28.0,,,,,,,,
2024,58.0,88.78,HARD,abudhabi,VER,5281,29.0,,,,,,,,
2024,4.0,92.201,MEDIUM,abudhabi,PIA,5281,4.0,,,,,,,,
2024,6.0,88.95,HARD,abudhabi,PIA,5281,2.0,,,,,,,,
2024,7.0,89.152,HARD,abudhabi,PIA,5281,3.0,,,,,,,,
2024,8.0,89.482,HARD,abudhabi,PIA,5281,4.0,,,,,,,,
2024,9.0,89.553,HARD,abudhabi,PIA,5281,5.0,,,,,,,,
2024,10.0,89.669,HARD,abudhabi,PIA,5281,6.0,,,,,,,,
2024,11.0,89.317,HARD,abudhabi,PIA,5281,7.0,,,,,,,,
2024,12.0,89.841,HARD,abudhabi,PIA,5281,8.0,,,,,,,,
2024,13.0,89.567,HARD,abudhabi,PIA,5281,9.0,,,,,,,,
2024,14.0,89.319,HARD,abudhabi,PIA,5281,10.0,,,,,,,,
2024,15.0,89.895,HARD,abudhabi,PIA,5281,11.0,,,,,,,,
2024,16.0,89.904,HARD,abudhabi,PIA,5281,12.0,,,,,,,,
2024,17.0,89.659,HARD,abudhabi,PIA,5281,13.0,,,,,,,,
2024,18.0,89.607,HARD,abudhabi,PIA,5281,14.0,,,,,,,,
2024,19.0,90.058,HARD,abudhabi,PIA,5281,15.0,,,,,,,,
2024,20.0,90.191,HARD,abudhabi,PIA,5281,16.0,,,,,,,,
2024,21.0,90.277,HARD,abudhabi,PIA,5281,17.0,,,,,,,,
2024,22.0,90.173,HARD,abudhabi,PIA,5281,18.0,,,,,,,,
2024,23.0,89.661,HARD,abudhabi,PIA,5281,19.0,,,,,,,,
